date,place,count,state,scrapped
2020-04-10,Clarence Valley,8,NSW,2020-04-09 23:58:02
2020-04-10,Federation,8,NSW,2020-04-09 23:58:02
2020-04-10,Bathurst Regional,9,NSW,2020-04-09 23:58:02
2020-04-10,Bega Valley,9,NSW,2020-04-09 23:58:02
2020-04-10,Goulburn Mulwaree,9,NSW,2020-04-09 23:58:02
2020-04-10,Orange,9,NSW,2020-04-09 23:58:02
2020-04-10,Eurobodalla,10,NSW,2020-04-09 23:58:02
2020-04-10,Queanbeyan-Palerang Regional,10,NSW,2020-04-09 23:58:02
2020-04-10,Strathfield,10,NSW,2020-04-09 23:58:02
2020-04-10,Wagga Wagga,10,NSW,2020-04-09 23:58:02
2020-04-10,Tamworth Regional,12,NSW,2020-04-09 23:58:02
2020-04-10,Coffs Harbour,13,NSW,2020-04-09 23:58:02
2020-04-10,Byron,14,NSW,2020-04-09 23:58:02
2020-04-10,Tweed,14,NSW,2020-04-09 23:58:02
2020-04-10,Canada Bay,20,NSW,2020-04-09 23:58:02
2020-04-10,Hunters Hill,21,NSW,2020-04-09 23:58:02
2020-04-10,Shellharbour,21,NSW,2020-04-09 23:58:02
2020-04-10,Willoughby,21,NSW,2020-04-09 23:58:02
2020-04-10,Blue Mountains,22,NSW,2020-04-09 23:58:02
2020-04-10,Fairfield,23,NSW,2020-04-09 23:58:02
2020-04-10,Hawkesbury,23,NSW,2020-04-09 23:58:02
2020-04-10,Wingecarribee,23,NSW,2020-04-09 23:58:02
2020-04-10,Cessnock,24,NSW,2020-04-09 23:58:02
2020-04-10,Maitland,29,NSW,2020-04-09 23:58:02
2020-04-10,Port Macquarie-Hastings,29,NSW,2020-04-09 23:58:02
2020-04-10,Shoalhaven,30,NSW,2020-04-09 23:58:02
2020-04-10,Campbelltown,31,NSW,2020-04-09 23:58:02
2020-04-10,Port Stephens,32,NSW,2020-04-09 23:58:02
2020-04-10,Camden,36,NSW,2020-04-09 23:58:02
2020-04-10,Lane Cove,39,NSW,2020-04-09 23:58:02
2020-04-10,Mid-Coast,39,NSW,2020-04-09 23:58:02
2020-04-10,Liverpool,40,NSW,2020-04-09 23:58:02
2020-04-10,Mosman,40,NSW,2020-04-09 23:58:02
2020-04-10,Parramatta,44,NSW,2020-04-09 23:58:02
2020-04-10,North Sydney,45,NSW,2020-04-09 23:58:02
2020-04-10,Hornsby,47,NSW,2020-04-09 23:58:02
2020-04-10,Lake Macquarie,47,NSW,2020-04-09 23:58:02
2020-04-10,Newcastle,51,NSW,2020-04-09 23:58:02
2020-04-10,Wollongong,52,NSW,2020-04-09 23:58:02
2020-04-10,Georges River,55,NSW,2020-04-09 23:58:02
2020-04-10,The Hills Shire,57,NSW,2020-04-09 23:58:02
2020-04-10,Penrith,58,NSW,2020-04-09 23:58:02
2020-04-10,Bayside,59,NSW,2020-04-09 23:58:02
2020-04-10,Cumberland,65,NSW,2020-04-09 23:58:02
2020-04-10,Ku-ring-gai,65,NSW,2020-04-09 23:58:02
2020-04-10,Ryde,67,NSW,2020-04-09 23:58:02
2020-04-10,Inner West,70,NSW,2020-04-09 23:58:02
2020-04-10,Randwick,75,NSW,2020-04-09 23:58:02
2020-04-10,Canterbury-Bankstown,84,NSW,2020-04-09 23:58:02
2020-04-10,Sutherland Shire,86,NSW,2020-04-09 23:58:02
2020-04-10,Woollahra,86,NSW,2020-04-09 23:58:02
2020-04-10,Blacktown,99,NSW,2020-04-09 23:58:02
2020-04-10,Central Coast,102,NSW,2020-04-09 23:58:02
2020-04-10,Northern Beaches,146,NSW,2020-04-09 23:58:02
2020-04-10,Sydney,151,NSW,2020-04-09 23:58:02
2020-04-10,Waverley,174,NSW,2020-04-09 23:58:02
2020-04-10,Total&#x200B;,2773,NSW,2020-04-09 23:58:02
2020-04-10,Ararat (RC),1,VIC,2020-04-09 23:58:02
2020-04-10,Ballarat (C),10,VIC,2020-04-09 23:58:02
2020-04-10,Banyule (C),75,VIC,2020-04-09 23:58:02
2020-04-10,Bass Coast (S),4,VIC,2020-04-09 23:58:02
2020-04-10,Baw Baw (S),5,VIC,2020-04-09 23:58:02
2020-04-10,Bayside (C),29,VIC,2020-04-09 23:58:02
2020-04-10,Benalla (RC),3,VIC,2020-04-09 23:58:02
2020-04-10,Boroondara (C),59,VIC,2020-04-09 23:58:02
2020-04-10,Brimbank (C),28,VIC,2020-04-09 23:58:02
2020-04-10,Campaspe (S),2,VIC,2020-04-09 23:58:02
2020-04-10,Cardinia (S),12,VIC,2020-04-09 23:58:02
2020-04-10,Casey (C),47,VIC,2020-04-09 23:58:02
2020-04-10,Central Goldfields (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Corangamite (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Darebin (C),32,VIC,2020-04-09 23:58:02
2020-04-10,East Gippsland (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Frankston (C),36,VIC,2020-04-09 23:58:02
2020-04-10,Gannawarra (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Glen Eira (C),46,VIC,2020-04-09 23:58:02
2020-04-10,Glenelg (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Greater Bendigo (C),9,VIC,2020-04-09 23:58:02
2020-04-10,Greater Dandenong (C),15,VIC,2020-04-09 23:58:02
2020-04-10,Greater Geelong (C),58,VIC,2020-04-09 23:58:02
2020-04-10,Greater Shepparton (C),9,VIC,2020-04-09 23:58:02
2020-04-10,Hepburn (S),2,VIC,2020-04-09 23:58:02
2020-04-10,Hobsons Bay (C),13,VIC,2020-04-09 23:58:02
2020-04-10,Horsham (RC),3,VIC,2020-04-09 23:58:02
2020-04-10,Hume (C),33,VIC,2020-04-09 23:58:02
2020-04-10,Kingston (C),20,VIC,2020-04-09 23:58:02
2020-04-10,Knox (C),12,VIC,2020-04-09 23:58:02
2020-04-10,Latrobe (C),6,VIC,2020-04-09 23:58:02
2020-04-10,Loddon (S),3,VIC,2020-04-09 23:58:02
2020-04-10,Macedon Ranges (S),5,VIC,2020-04-09 23:58:02
2020-04-10,Manningham (C),24,VIC,2020-04-09 23:58:02
2020-04-10,Mansfield (S),3,VIC,2020-04-09 23:58:02
2020-04-10,Maribyrnong (C),10,VIC,2020-04-09 23:58:02
2020-04-10,Maroondah (C),9,VIC,2020-04-09 23:58:02
2020-04-10,Melbourne (C),55,VIC,2020-04-09 23:58:02
2020-04-10,Melton (C),18,VIC,2020-04-09 23:58:02
2020-04-10,Mildura (RC),5,VIC,2020-04-09 23:58:02
2020-04-10,Mitchell (S),9,VIC,2020-04-09 23:58:02
2020-04-10,Moira (S),10,VIC,2020-04-09 23:58:02
2020-04-10,Monash (C),40,VIC,2020-04-09 23:58:02
2020-04-10,Moonee Valley (C),36,VIC,2020-04-09 23:58:02
2020-04-10,Moorabool (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Moreland (C),47,VIC,2020-04-09 23:58:02
2020-04-10,Mornington Peninsula (S),54,VIC,2020-04-09 23:58:02
2020-04-10,Mount Alexander (S),6,VIC,2020-04-09 23:58:02
2020-04-10,Moyne (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Murrindindi (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Nillumbik (S),22,VIC,2020-04-09 23:58:02
2020-04-10,Northern Grampians (S),3,VIC,2020-04-09 23:58:02
2020-04-10,Port Phillip (C),44,VIC,2020-04-09 23:58:02
2020-04-10,South Gippsland (S),4,VIC,2020-04-09 23:58:02
2020-04-10,Southern Grampians (S),2,VIC,2020-04-09 23:58:02
2020-04-10,Stonnington (C),87,VIC,2020-04-09 23:58:02
2020-04-10,Strathbogie (S),2,VIC,2020-04-09 23:58:02
2020-04-10,Surf Coast (S),9,VIC,2020-04-09 23:58:02
2020-04-10,Swan Hill (RC),3,VIC,2020-04-09 23:58:02
2020-04-10,Wangaratta (RC),1,VIC,2020-04-09 23:58:02
2020-04-10,Warrnambool (C),5,VIC,2020-04-09 23:58:02
2020-04-10,Wellington (S),8,VIC,2020-04-09 23:58:02
2020-04-10,West Wimmera (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Whitehorse (C),21,VIC,2020-04-09 23:58:02
2020-04-10,Whittlesea (C),22,VIC,2020-04-09 23:58:02
2020-04-10,Wodonga (RC),1,VIC,2020-04-09 23:58:02
2020-04-10,Wyndham (C),27,VIC,2020-04-09 23:58:02
2020-04-10,Yarra (C),23,VIC,2020-04-09 23:58:02
2020-04-10,Yarra Ranges (S),21,VIC,2020-04-09 23:58:02
2020-04-10,Yarriambiack (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Alpine (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Buloke (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Colac-Otway (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Golden Plains (S),1,VIC,2020-04-09 23:58:02
2020-04-10,Hindmarsh (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Indigo (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Pyrenees (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Queenscliffe (B),0,VIC,2020-04-09 23:58:02
2020-04-10,Towong (S),0,VIC,2020-04-09 23:58:02
2020-04-10,Unincorporated Vic,0,VIC,2020-04-09 23:58:02
2020-04-10,Cairns and Hinterland,32,QLD,2020-04-09 23:58:02
2020-04-10,Central Queensland,8,QLD,2020-04-09 23:58:02
2020-04-10,Central West,0,QLD,2020-04-09 23:58:02
2020-04-10,Darling Downs,41,QLD,2020-04-09 23:58:02
2020-04-10,Gold Coast,179,QLD,2020-04-09 23:58:02
2020-04-10,Mackay,13,QLD,2020-04-09 23:58:02
2020-04-10,Metro North,288,QLD,2020-04-09 23:58:02
2020-04-10,Metro South,223,QLD,2020-04-09 23:58:02
2020-04-10,North West,0,QLD,2020-04-09 23:58:02
2020-04-10,South West,0,QLD,2020-04-09 23:58:02
2020-04-10,Sunshine Coast,86,QLD,2020-04-09 23:58:02
2020-04-10,Torres and Cape,0,QLD,2020-04-09 23:58:02
2020-04-10,Townsville,23,QLD,2020-04-09 23:58:02
2020-04-10,West Moreton,37,QLD,2020-04-09 23:58:02
2020-04-10,Wide Bay,22,QLD,2020-04-09 23:58:02
2020-04-10,Overseas,1,QLD,2020-04-09 23:58:02
2020-04-10,NA,Total5763725953**,QLD,2020-04-09 23:58:02
2020-04-10,Albany (C),7,WA,2020-04-09 23:58:02
2020-04-10,Armadale (C),7,WA,2020-04-09 23:58:02
2020-04-10,Ashburton (S),0,WA,2020-04-09 23:58:02
2020-04-10,Augusta-Margaret River (S),2,WA,2020-04-09 23:58:02
2020-04-10,Bassendean (T),2,WA,2020-04-09 23:58:02
2020-04-10,Bayswater (C),15,WA,2020-04-09 23:58:02
2020-04-10,Belmont (C),2,WA,2020-04-09 23:58:02
2020-04-10,Beverley (S),0,WA,2020-04-09 23:58:02
2020-04-10,Boddington (S),1,WA,2020-04-09 23:58:02
2020-04-10,Boyup Brook (S),0,WA,2020-04-09 23:58:02
2020-04-10,Bridgetown-Greenbushes (S),1,WA,2020-04-09 23:58:02
2020-04-10,Brookton (S),0,WA,2020-04-09 23:58:02
2020-04-10,Broome (S),11,WA,2020-04-09 23:58:02
2020-04-10,Broomehill-Tambellup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Bruce Rock (S),0,WA,2020-04-09 23:58:02
2020-04-10,Bunbury (C),1,WA,2020-04-09 23:58:02
2020-04-10,Busselton (C),4,WA,2020-04-09 23:58:02
2020-04-10,Cambridge (T),3,WA,2020-04-09 23:58:02
2020-04-10,Canning (C),10,WA,2020-04-09 23:58:02
2020-04-10,Capel (S),0,WA,2020-04-09 23:58:02
2020-04-10,Carnamah (S),0,WA,2020-04-09 23:58:02
2020-04-10,Carnarvon (S),1,WA,2020-04-09 23:58:02
2020-04-10,Chapman Valley (S),0,WA,2020-04-09 23:58:02
2020-04-10,Chittering (S),0,WA,2020-04-09 23:58:02
2020-04-10,Claremont (T),5,WA,2020-04-09 23:58:02
2020-04-10,Collie (S),0,WA,2020-04-09 23:58:02
2020-04-10,Coolgardie (S),0,WA,2020-04-09 23:58:02
2020-04-10,Coorow (S),0,WA,2020-04-09 23:58:02
2020-04-10,Corrigin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Cottesloe (T),5,WA,2020-04-09 23:58:02
2020-04-10,Cranbrook (S),0,WA,2020-04-09 23:58:02
2020-04-10,Cuballing (S),0,WA,2020-04-09 23:58:02
2020-04-10,Cue (S),0,WA,2020-04-09 23:58:02
2020-04-10,Cunderdin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Dalwallinu (S),0,WA,2020-04-09 23:58:02
2020-04-10,Dandaragan (S),0,WA,2020-04-09 23:58:02
2020-04-10,Dardanup (S),2,WA,2020-04-09 23:58:02
2020-04-10,Denmark (S),0,WA,2020-04-09 23:58:02
2020-04-10,Derby-West Kimberley (S),0,WA,2020-04-09 23:58:02
2020-04-10,Donnybrook-Balingup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Dowerin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Dumbleyung (S),1,WA,2020-04-09 23:58:02
2020-04-10,Dundas (S),0,WA,2020-04-09 23:58:02
2020-04-10,East Fremantle (T),3,WA,2020-04-09 23:58:02
2020-04-10,East Pilbara (S),0,WA,2020-04-09 23:58:02
2020-04-10,Esperance (S),0,WA,2020-04-09 23:58:02
2020-04-10,Exmouth (S),0,WA,2020-04-09 23:58:02
2020-04-10,Fremantle (C),6,WA,2020-04-09 23:58:02
2020-04-10,Gingin (S),1,WA,2020-04-09 23:58:02
2020-04-10,Gnowangerup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Goomalling (S),1,WA,2020-04-09 23:58:02
2020-04-10,Gosnells (C),8,WA,2020-04-09 23:58:02
2020-04-10,Greater Geraldton (C),2,WA,2020-04-09 23:58:02
2020-04-10,Halls Creek (S),1,WA,2020-04-09 23:58:02
2020-04-10,Harvey (S),1,WA,2020-04-09 23:58:02
2020-04-10,Irwin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Jerramungup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Joondalup (C),34,WA,2020-04-09 23:58:02
2020-04-10,Kalamunda (C),7,WA,2020-04-09 23:58:02
2020-04-10,Kalgoorlie - Boulder (C),4,WA,2020-04-09 23:58:02
2020-04-10,Karratha (C),2,WA,2020-04-09 23:58:02
2020-04-10,Katanning (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kellerberrin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kent (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kojonup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kondinin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Koorda (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kulin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Kwinana (C),5,WA,2020-04-09 23:58:02
2020-04-10,Lake Grace (S),0,WA,2020-04-09 23:58:02
2020-04-10,Laverton (S),0,WA,2020-04-09 23:58:02
2020-04-10,Leonora (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mandurah (C),28,WA,2020-04-09 23:58:02
2020-04-10,Manjimup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Meekatharra (S),0,WA,2020-04-09 23:58:02
2020-04-10,Melville (C),25,WA,2020-04-09 23:58:02
2020-04-10,Menzies (S),0,WA,2020-04-09 23:58:02
2020-04-10,Merredin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mingenew (S),0,WA,2020-04-09 23:58:02
2020-04-10,Moora (S),0,WA,2020-04-09 23:58:02
2020-04-10,Morawa (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mosman Park (T),4,WA,2020-04-09 23:58:02
2020-04-10,Mount Magnet (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mount Marshall (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mukinbudin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Mundaring (S),8,WA,2020-04-09 23:58:02
2020-04-10,Murchison (S),0,WA,2020-04-09 23:58:02
2020-04-10,Murray (S),1,WA,2020-04-09 23:58:02
2020-04-10,Nannup (S),0,WA,2020-04-09 23:58:02
2020-04-10,Narembeen (S),0,WA,2020-04-09 23:58:02
2020-04-10,Narrogin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Nedlands (C),8,WA,2020-04-09 23:58:02
2020-04-10,Ngaanyatjarraku (S),0,WA,2020-04-09 23:58:02
2020-04-10,Northam (S),1,WA,2020-04-09 23:58:02
2020-04-10,Northampton (S),0,WA,2020-04-09 23:58:02
2020-04-10,Nungarin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Peppermint Grove (S),1,WA,2020-04-09 23:58:02
2020-04-10,Perenjori (S),0,WA,2020-04-09 23:58:02
2020-04-10,Perth (C),18,WA,2020-04-09 23:58:02
2020-04-10,Pingelly (S),0,WA,2020-04-09 23:58:02
2020-04-10,Plantagenet (S),0,WA,2020-04-09 23:58:02
2020-04-10,Port Hedland (T),1,WA,2020-04-09 23:58:02
2020-04-10,Quairading (S),0,WA,2020-04-09 23:58:02
2020-04-10,Ravensthorpe (S),0,WA,2020-04-09 23:58:02
2020-04-10,Sandstone (S),0,WA,2020-04-09 23:58:02
2020-04-10,Serpentine-Jarrahdale (S),4,WA,2020-04-09 23:58:02
2020-04-10,Shark Bay (S),0,WA,2020-04-09 23:58:02
2020-04-10,South Perth (C),8,WA,2020-04-09 23:58:02
2020-04-10,Stirling (C),37,WA,2020-04-09 23:58:02
2020-04-10,Subiaco (C),4,WA,2020-04-09 23:58:02
2020-04-10,Swan (C),10,WA,2020-04-09 23:58:02
2020-04-10,Tammin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Three Springs (S),0,WA,2020-04-09 23:58:02
2020-04-10,Toodyay (S),2,WA,2020-04-09 23:58:02
2020-04-10,Trayning (S),0,WA,2020-04-09 23:58:02
2020-04-10,Upper Gascoyne (S),0,WA,2020-04-09 23:58:02
2020-04-10,Victoria Park (T),7,WA,2020-04-09 23:58:02
2020-04-10,Victoria Plains (S),0,WA,2020-04-09 23:58:02
2020-04-10,Vincent (C),5,WA,2020-04-09 23:58:02
2020-04-10,Wagin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wandering (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wanneroo (C),32,WA,2020-04-09 23:58:02
2020-04-10,Waroona (S),0,WA,2020-04-09 23:58:02
2020-04-10,West Arthur (S),0,WA,2020-04-09 23:58:02
2020-04-10,Westonia (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wickepin (S),0,WA,2020-04-09 23:58:02
2020-04-10,Williams (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wiluna (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wongan-Ballidu (S),0,WA,2020-04-09 23:58:02
2020-04-10,Woodanilling (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wyalkatchem (S),0,WA,2020-04-09 23:58:02
2020-04-10,Wyndham-East Kimberley (S),3,WA,2020-04-09 23:58:02
2020-04-10,Yalgoo (S),0,WA,2020-04-09 23:58:02
2020-04-10,Yilgarn (S),2,WA,2020-04-09 23:58:02
2020-04-10,York (S),0,WA,2020-04-09 23:58:02
2020-04-10,Cockburn (C),0,WA,2020-04-09 23:58:02
2020-04-10,Cockburn (C),17,WA,2020-04-09 23:58:02
2020-04-10,Rockingham (C),0,WA,2020-04-09 23:58:02
2020-04-10,Rockingham (C),20,WA,2020-04-09 23:58:02
2020-04-10,Armidale Regional,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Ballina,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Bellingen,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Blayney,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Broken Hill,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Coonamble,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Cootamundra-Gundagai Regional,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Glen Innes Severn,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Greater Hume Shire,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Griffith,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Gunnedah,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Hay,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Hilltops,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Inverell,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Kempsey,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Lithgow,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Liverpool Plains,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Mid-Western Regional,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Murrumbidgee,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Muswellbrook,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Nambucca,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Narrandera,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Narromine,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Parkes,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Richmond Valley,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Singleton,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Tenterfield,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Upper Hunter Shire,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Upper Lachlan Shire,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Uralla,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Warren,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Warrumbungle Shire,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Weddin,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Wollondilly,1-4,NSW,2020-04-10 00:06:45
2020-04-10,Berrigan,5,NSW,2020-04-10 00:06:45
2020-04-10,Cabonne,5,NSW,2020-04-10 00:06:45
2020-04-10,Dubbo Regional,5,NSW,2020-04-10 00:06:45
2020-04-10,Dungog,5,NSW,2020-04-10 00:06:45
2020-04-10,Albury,6,NSW,2020-04-10 00:06:45
2020-04-10,Lismore,6,NSW,2020-04-10 00:06:45
2020-04-10,Snowy Monaro Regional,6,NSW,2020-04-10 00:06:45
2020-04-10,Yass Valley,6,NSW,2020-04-10 00:06:45
2020-04-10,Burwood,7,NSW,2020-04-10 00:06:45
2020-04-10,Kiama,7,NSW,2020-04-10 00:06:45
2020-04-10,Clarence Valley,8,NSW,2020-04-10 00:06:45
2020-04-10,Federation,8,NSW,2020-04-10 00:06:45
2020-04-10,Bathurst Regional,9,NSW,2020-04-10 00:06:45
2020-04-10,Bega Valley,9,NSW,2020-04-10 00:06:45
2020-04-10,Goulburn Mulwaree,9,NSW,2020-04-10 00:06:45
2020-04-10,Orange,9,NSW,2020-04-10 00:06:45
2020-04-10,Eurobodalla,10,NSW,2020-04-10 00:06:45
2020-04-10,Queanbeyan-Palerang Regional,10,NSW,2020-04-10 00:06:45
2020-04-10,Strathfield,10,NSW,2020-04-10 00:06:45
2020-04-10,Wagga Wagga,10,NSW,2020-04-10 00:06:45
2020-04-10,Tamworth Regional,12,NSW,2020-04-10 00:06:45
2020-04-10,Coffs Harbour,13,NSW,2020-04-10 00:06:45
2020-04-10,Byron,14,NSW,2020-04-10 00:06:45
2020-04-10,Tweed,14,NSW,2020-04-10 00:06:45
2020-04-10,Canada Bay,20,NSW,2020-04-10 00:06:45
2020-04-10,Hunters Hill,21,NSW,2020-04-10 00:06:45
2020-04-10,Shellharbour,21,NSW,2020-04-10 00:06:45
2020-04-10,Willoughby,21,NSW,2020-04-10 00:06:45
2020-04-10,Blue Mountains,22,NSW,2020-04-10 00:06:45
2020-04-10,Fairfield,23,NSW,2020-04-10 00:06:45
2020-04-10,Hawkesbury,23,NSW,2020-04-10 00:06:45
2020-04-10,Wingecarribee,23,NSW,2020-04-10 00:06:45
2020-04-10,Cessnock,24,NSW,2020-04-10 00:06:45
2020-04-10,Maitland,29,NSW,2020-04-10 00:06:45
2020-04-10,Port Macquarie-Hastings,29,NSW,2020-04-10 00:06:45
2020-04-10,Shoalhaven,30,NSW,2020-04-10 00:06:45
2020-04-10,Campbelltown,31,NSW,2020-04-10 00:06:45
2020-04-10,Port Stephens,32,NSW,2020-04-10 00:06:45
2020-04-10,Camden,36,NSW,2020-04-10 00:06:45
2020-04-10,Lane Cove,39,NSW,2020-04-10 00:06:45
2020-04-10,Mid-Coast,39,NSW,2020-04-10 00:06:45
2020-04-10,Liverpool,40,NSW,2020-04-10 00:06:45
2020-04-10,Mosman,40,NSW,2020-04-10 00:06:45
2020-04-10,Parramatta,44,NSW,2020-04-10 00:06:45
2020-04-10,North Sydney,45,NSW,2020-04-10 00:06:45
2020-04-10,Hornsby,47,NSW,2020-04-10 00:06:45
2020-04-10,Lake Macquarie,47,NSW,2020-04-10 00:06:45
2020-04-10,Newcastle,51,NSW,2020-04-10 00:06:45
2020-04-10,Wollongong,52,NSW,2020-04-10 00:06:45
2020-04-10,Georges River,55,NSW,2020-04-10 00:06:45
2020-04-10,The Hills Shire,57,NSW,2020-04-10 00:06:45
2020-04-10,Penrith,58,NSW,2020-04-10 00:06:45
2020-04-10,Bayside,59,NSW,2020-04-10 00:06:45
2020-04-10,Cumberland,65,NSW,2020-04-10 00:06:45
2020-04-10,Ku-ring-gai,65,NSW,2020-04-10 00:06:45
2020-04-10,Ryde,67,NSW,2020-04-10 00:06:45
2020-04-10,Inner West,70,NSW,2020-04-10 00:06:45
2020-04-10,Randwick,75,NSW,2020-04-10 00:06:45
2020-04-10,Canterbury-Bankstown,84,NSW,2020-04-10 00:06:45
2020-04-10,Sutherland Shire,86,NSW,2020-04-10 00:06:45
2020-04-10,Woollahra,86,NSW,2020-04-10 00:06:45
2020-04-10,Blacktown,99,NSW,2020-04-10 00:06:45
2020-04-10,Central Coast,102,NSW,2020-04-10 00:06:45
2020-04-10,Northern Beaches,146,NSW,2020-04-10 00:06:45
2020-04-10,Sydney,151,NSW,2020-04-10 00:06:45
2020-04-10,Waverley,174,NSW,2020-04-10 00:06:45
2020-04-10,Total&#x200B;,2773,NSW,2020-04-10 00:06:45
2020-04-10,Ararat (RC),1,VIC,2020-04-10 00:06:45
2020-04-10,Ballarat (C),10,VIC,2020-04-10 00:06:45
2020-04-10,Banyule (C),75,VIC,2020-04-10 00:06:45
2020-04-10,Bass Coast (S),4,VIC,2020-04-10 00:06:45
2020-04-10,Baw Baw (S),5,VIC,2020-04-10 00:06:45
2020-04-10,Bayside (C),29,VIC,2020-04-10 00:06:45
2020-04-10,Benalla (RC),3,VIC,2020-04-10 00:06:45
2020-04-10,Boroondara (C),59,VIC,2020-04-10 00:06:45
2020-04-10,Brimbank (C),28,VIC,2020-04-10 00:06:45
2020-04-10,Campaspe (S),2,VIC,2020-04-10 00:06:45
2020-04-10,Cardinia (S),12,VIC,2020-04-10 00:06:45
2020-04-10,Casey (C),47,VIC,2020-04-10 00:06:45
2020-04-10,Central Goldfields (S),1,VIC,2020-04-10 00:06:45
2020-04-10,Corangamite (S),1,VIC,2020-04-10 00:06:45
2020-04-10,Darebin (C),32,VIC,2020-04-10 00:06:45
2020-04-10,East Gippsland (S),1,VIC,2020-04-10 00:06:45
2020-04-10,Frankston (C),36,VIC,2020-04-10 00:06:45
2020-04-10,Gannawarra (S),1,VIC,2020-04-10 00:06:45
2020-04-10,Glen Eira (C),46,VIC,2020-04-10 00:06:45
2020-04-10,Glenelg (S),0,VIC,2020-04-10 00:06:45
2020-04-10,Greater Bendigo (C),9,VIC,2020-04-10 00:06:45
